Time,Energy,Searching
2797,53952.29,5
2798,53907.86,5
2799,53865.95,5
2800,53818.59,5
2801,53772.02,5
2802,53723.16,5
2803,53674.92,5
2804,53625.45,5
2805,53576.12,5
2806,53529.2,5
2807,53481.2,5
2808,53434.77,5
2809,53388.85,5
2810,53342.19,5
2811,53293.52,5
2812,53239.95,5
2813,53190.13,5
2814,53136.65,5
2815,53084.02,6
2816,53025.04,6
2817,52962.95,6
2818,52903.82,6
2819,52826.07,6
2820,52766.04,6
2821,52705.32,6
2822,52641.14,6
2823,52575.2,6
2824,52509.88,6
2825,52445.34,6
2826,52383.12,6
2827,52317.34,6
2828,52256.62,6
2829,52189.81,6
2830,52129.3,6
2831,52064.6,6
2832,52003.86,6
2833,51918.08,6
2834,51856.85,6
2835,51794.79,6
2836,51727.9,6
2837,55678.43,6
2838,55628.54,6
2839,55576.7,6
2840,55526.66,6
2841,55474.3,6
2842,55422.54,6
2843,55372.78,6
2844,55318.84,6
2845,55261.38,6
2846,55203.42,6
2847,55141.72,6
2848,55081.72,6
2849,55015.68,6
2850,54953.8,6
2851,54887.95,6
2852,54827.06,6
2853,54762.24,6
2854,54701.9,6
2855,54636.25,6
2856,54574.17,6
2857,56507.47,6
2858,56453.16,6
2859,56398.65,6
2860,56343.52,6
2861,56273.4,6
2862,56216.65,6
2863,56158.16,6
2864,56101.37,6
2865,56044.32,6
2866,55985.17,6
2867,55924.22,6
2868,55860.74,6
2869,55804.02,6
2870,55747,6
2871,55693.11,6
2872,55640.99,6
2873,55582.3,6
2874,55522.45,6
2875,55453.57,6
2876,55397.18,6
2877,55338.36,6
2878,55277.32,6
2879,55218.81,6
2880,55154.17,6
2881,55088.56,6
2882,55027.66,6
2883,54962.31,6
2884,54901.35,6
2885,56835.2,6
2886,56781.29,6
2887,58717.96,5
2888,58671.63,5
2889,60623.68,5
2890,60583.98,5
2891,60544.73,5
2892,60506.56,5
2893,60468.21,5
2894,60425.74,5
2895,60386.16,5
2896,60346.11,5
2897,60298.98,5
2898,60249.92,5
2899,60200.71,5
2900,60151.94,5
2901,60103.47,5
2902,60057.14,5
2903,60008.52,5
2904,59960.13,5
2905,59909.55,5
2906,59856.8,5
2907,59803.74,5
2908,59751.3,5
2909,59700.71,5
2910,59648.52,5
2911,59598,5
2912,59540.06,6
2913,61484.23,6
2914,61433.14,6
2915,61378.71,6
2916,61328.86,6
2917,61266.83,6
2918,61215.03,6
2919,61160.72,6
2920,61108.59,6
2921,61057.59,6
2922,61003.71,6
2923,60950.52,6
2924,60896.5,6
2925,60831.34,6
2926,60778.16,6
2927,60723.89,6
2928,60667.29,6
2929,60613.39,6
2930,60554.61,6
2931,60489.2,6
2932,60428.89,6
2933,60365.75,6
2934,60300.83,6
2935,60238.1,6
2936,60171.68,6
2937,60107.66,6
2938,60049.87,6
2939,61997.75,5
2940,61940.86,6
2941,61883.79,6
2942,61836.88,6
2943,61785.73,6
2944,61729.8,6
2945,61665.78,6
2946,61606.86,6
2947,61548.31,6
2948,65488.91,6
2949,65447.75,5
2950,65402.8,5
2951,65353.27,6
2952,65306.39,6
2953,65266.33,6
2954,65223.05,6
2955,65174.56,6
2956,65126.2,6
2957,65080.52,6
2958,65032.18,6
2959,64987.75,6
2960,64935.27,6
2961,64882.96,6
2962,64831.91,6
2963,64783.39,6
2964,64730.73,6
2965,64681.6,6
2966,64630.31,6
2967,64581.93,6
2968,64529.3,6
2969,64480.18,6
2970,64429.98,6
2971,64381.22,6
2972,64329.93,6
2973,64264.28,6
2974,64213.4,6
2975,64162.59,6
2976,64108.06,6
2977,64056.59,6
2978,64007.04,6
2979,63958.73,6
2980,63907.29,6
2981,63856.19,6
2982,63804.19,6
2983,63751.9,6
2984,63701.53,6
2985,63653.03,6
2986,63603.82,6
2987,63544.92,6
2988,63495.66,6
2989,63446.27,6
2990,63394.17,6
2991,63340.27,6
2992,63291.12,6
2993,63240.66,6
2994,63189.09,6
2995,63139.36,6
2996,63090.12,6
2997,63040.11,6
2998,62984.75,6
2999,62933.46,6
3000,62877.64,6
3001,62810.1,6
3002,62750.8,6
3003,62696.31,6
3004,62641.09,6
3005,62587.22,6
3006,62529.65,6
3007,62477.09,6
3008,62425.51,6
3009,62372.27,6
3010,62321.64,6
3011,62265.81,6
3012,62215.71,6
3013,62160.07,6
3014,62106.65,6
3015,61992.65,6
3016,61935.31,6
3017,61876.91,6
3018,61820.6,6
3019,61762.57,6
3020,61709.45,6
3021,61653.2,6
3022,61595.09,6
3023,61538.54,6
3024,61477.05,6
3025,61414.54,6
3026,61357.43,5
3027,61302.67,5
3028,61214.4,5
3029,61157.35,5
3030,61102.89,5
3031,63050.74,5
3032,63001.68,5
3033,64957.39,5
3034,64914.41,5
3035,64870.45,5
3036,64828.48,5
3037,64786.23,5
3038,64744.48,5
3039,64701.11,5
3040,64655.66,5
3041,64607.49,5
3042,64542.65,5
3043,64494.99,5
3044,64446.59,5
3045,64400.22,5
3046,64353.65,5
3047,64295.23,5
3048,64245.99,5
3049,66197.94,5
3050,66155.63,5
3051,66112.89,5
3052,66071.43,5
3053,66027.99,5
3054,65985.72,5
3055,65943.89,5
3056,65901.18,5
3057,65857.91,6
3058,65812.19,6
3059,65765.44,6
3060,65716.18,6
3061,65664.67,6
3062,65612.94,6
3063,65560.95,6
3064,65509.11,6
3065,65458.59,6
3066,65405.56,6
3067,65352.61,6
3068,65301.05,6
3069,65252.39,6
3070,65203.04,6
3071,65148.89,6
3072,65095.5,6
3073,65040.01,6
3074,64988.07,6
3075,64930.22,6
3076,64878.22,6
3077,64822.61,6
3078,64769.8,6
3079,64716.46,6
3080,64662.7,6
3081,64611.99,6
3082,64557.71,6
3083,64505.66,6
3084,64451.41,6
3085,66402.88,6
3086,66355.97,6
3087,66309.23,6
3088,66265.93,6
3089,66221.08,6
3090,66177.8,6
3091,66132.94,6
3092,66089.26,6
3093,66041.75,6
3094,65994.47,6
3095,65948.63,6
3096,65903.72,6
3097,65859.02,6
3098,65796.7,6
3099,65754.75,5
3100,65713.2,5
3101,65674.01,5
3102,65632.09,5
3103,65591.59,5
3104,65551.4,5
3105,65510.37,5
3106,65468.34,5
3107,65423.82,5
3108,65383.16,5
3109,65341.75,5
3110,65299.71,5
3111,65259.54,5
3112,65192,5
3113,65152.66,5
3114,65112.18,5
3115,65072.59,5
3116,65032.66,4
3117,64995.51,4
3118,64960.16,4
3119,64924.25,4
3120,64890,4
3121,64854.04,4
3122,64819,4
3123,64781.7,4
3124,64736.6,4
3125,64684.6,4
3126,64649.89,4
3127,64614.43,4
3128,64577.35,4
3129,64542.51,4
3130,64506.09,4
3131,64471.67,4
3132,64435.02,4
3133,64399.74,4
3134,64363.41,4
3135,64328.68,4
3136,64290.15,4
3137,64253.99,4
3138,64213.91,4
3139,64177.54,5
3140,64135.33,5
3141,64092.5,5
3142,64051.9,5
3143,64012.72,5
3144,63971.02,5
3145,63931.37,5
3146,63891.44,5
3147,63848.96,5
3148,63807.1,5
3149,63764.62,5
3150,63720.32,5
3151,63678.63,5
3152,63634.71,5
3153,63592.91,5
3154,63549.21,5
3155,63505.39,5
3156,63460.89,5
3157,63417.43,5
3158,63375.17,5
3159,63327.53,5
3160,63280.15,5
3161,63230.21,5
3162,63182.59,5
3163,63130.21,5
3164,63078.29,5
3165,63025.25,5
3166,62974.69,5
3167,62895.79,5
3168,62839.43,6
3169,62783.97,6
3170,62725.05,6
3171,62669.66,6
3172,62610.95,6
3173,62556.08,6
3174,62501.68,6
3175,62445.77,6
3176,62387.36,6
3177,62327.58,6
3178,62268.34,6
3179,62207.22,6
3180,62146.93,6
3181,62090.76,6
3182,62029.73,6
3183,61970.21,6
3184,61912.64,6
3185,61854.39,6
3186,61798.03,6
3187,61745.97,6
3188,61696.23,6
3189,61641.99,6
3190,61584.44,6
3191,61528.42,6
3192,61474.15,6
3193,61410.14,6
3194,61347.15,6
3195,61283.36,6
3196,61223.35,6
3197,61161.69,6
3198,61093.14,6
3199,61031.37,6
3200,62968.22,5
3201,62912.79,6
3202,62854.2,6
3203,62799.2,6
3204,62742.24,6
3205,62686.52,6
3206,64629.36,6
3207,64580.48,6
3208,64534.07,6
3209,64482.68,6
3210,64430.46,6
3211,66381.22,6
3212,66341.52,5
3213,66298.78,5
3214,66259.44,5
3215,66218.52,5
3216,66177.3,5
3217,66135.98,5
3218,66098.53,5
3219,66058.8,5
3220,66014.73,5
3221,65970.92,5
3222,65929.57,5
3223,65887.08,5
3224,65841.8,5
3225,65799.23,5
3226,65754.79,5
3227,65712.27,5
3228,65667.34,5
3229,65625,5
3230,65583.64,5
3231,65541.76,5
3232,65500.61,5
3233,65458.3,5
3234,65417.29,5
3235,65374.32,5
3236,65329.48,5
3237,65283.67,5
3238,65235.4,5
3239,65186.16,5
3240,65139.74,5
3241,65091.33,5
3242,65046.27,5
3243,64997.17,5
3244,64951.15,5
3245,64906.96,5
3246,64860.83,5
3247,64811.82,5
3248,64763.13,5
3249,64718.19,5
3250,64674.67,5
3251,64633.54,5
3252,64591.64,5
3253,64547.52,5
3254,64505.33,5
3255,64461.18,5
3256,64419.68,5
3257,64376.14,5
3258,64334.24,5
3259,64292.59,5
3260,64248.75,5
3261,64207.11,5
3262,64162.65,5
3263,66122.73,6
3264,66079.45,6
3265,66035.85,6
3266,65993.67,6
3267,65951.48,6
3268,65908.51,6
3269,65866.17,6
3270,65823.24,6
3271,65782.98,6
3272,65739.9,6
3273,65696.3,6
3274,65651.13,6
3275,65605.8,6
3276,65560.22,6
3277,65514.34,6
3278,65470.2,6
3279,65425.41,6
3280,65376.39,6
3281,65330.04,6
3282,65283.81,5
3283,65237.42,5
3284,65195.53,5
3285,65151.18,5
3286,65106.43,5
3287,65061.75,5
3288,65020.4,5
3289,64977.05,5
3290,64935.23,5
3291,64890.48,5
3292,64852.11,4
3293,64813.22,4
3294,64775.63,4
3295,64738.79,4
3296,64701.87,4
3297,66663.14,3
3298,66636.9,3
3299,66609.76,3
3300,66582.58,3
3301,66556.26,4
3302,66527.74,4
3303,66497.47,4
3304,66464.97,4
3305,66434.92,4
3306,66402.62,4
3307,66373.26,3
3308,66345.84,3
3309,66320.1,3
3310,66295.09,3
3311,66268.15,3
3312,66239.03,3
3313,66211.82,3
3314,66183.05,3
3315,66155.14,3
3316,66125.18,3
3317,66096.76,3
3318,66068.67,3
3319,66039.33,3
3320,66010.9,3
3321,65982.98,3
3322,65955.9,3
3323,65928.21,3
3324,65889.45,3
3325,65862.24,3
3326,65834.88,3
3327,65805.5,3
3328,65778.14,3
3329,65748.02,3
3330,65718.85,3
3331,65691.2,3
3332,65661.95,3
3333,65634.53,3
3334,65605.53,3
3335,65578.38,3
3336,65549.45,3
3337,65522.07,3
3338,65494.97,3
3339,65467.3,3
3340,65438.01,3
3341,65410.19,3
3342,65380.72,3
3343,65351.2,3
3344,65322.09,3
3345,65293.95,3
3346,65264.6,3
3347,65235.02,3
3348,65207.33,3
3349,65178.12,3
3350,65146.07,3
3351,65117.66,3
3352,65089.56,3
3353,65060.57,3
3354,65029.97,4
3355,64997.82,4
3356,64961.96,5
3357,64922.32,5
3358,64884.76,5
3359,64844.53,5
3360,64806.31,5
3361,64767.16,5
3362,64728.34,5
3363,64689.02,5
3364,64649.58,5
3365,64565.61,5
3366,64524.25,5
3367,64482.88,5
3368,64441.56,5
3369,64400.2,5
3370,64357.13,5
3371,64312.36,5
3372,64269.46,5
3373,64227.53,5
3374,64172.36,5
3375,64129.82,5
3376,64087.25,5
3377,64042.34,5
3378,63998.9,5
3379,63957.64,5
3380,63914.77,5
3381,63873.5,5
3382,63830.29,5
3383,63787.19,5
3384,63746.07,5
3385,63703.43,5
3386,63659.33,5
3387,63616.57,5
3388,63575.49,5
3389,63533.09,5
3390,63490.43,5
3391,63448.98,5
3392,63409.35,5
3393,63368.5,5
3394,63329.45,5
3395,63289.11,5
3396,63249.94,5
3397,63208.13,5
3398,63166.01,5
3399,63125.83,5
3400,63086.05,5
3401,63039.21,5
3402,62994.86,5
3403,62940.45,5
3404,62886.1,5
3405,62829.54,6
3406,62769.9,6
3407,62712.61,6
3408,62646.65,6
3409,62589.95,6
3410,62530.82,6
3411,62470,6
3412,62409.29,6
3413,62351.92,6
3414,62290.87,6
3415,62230.48,6
3416,62172.38,5
3417,62117.78,5
3418,62058.48,5
3419,62003.96,5
3420,61948.41,5
3421,61895.06,5
3422,61844.9,5
3423,61795.24,5
3424,61737.53,5
3425,61680.32,5
3426,61622.64,5
3427,61567.97,5
3428,61510.43,5
3429,63451.05,4
3430,63404.23,4
3431,63360.68,4
3432,63314.57,4
3433,63271.27,4
3434,67229.67,4
3435,67195.02,4
3436,67155.16,4
3437,67119.95,4
3438,69089.84,3
3439,69065.29,3
3440,69042.16,3
3441,69017.63,3
3442,68989.73,4
3443,68957.68,4
3444,68925.88,4
3445,68888.13,5
3446,68850.6,5
3447,68812.73,5
3448,68773.23,5
3449,68732.27,5
3450,68692.09,5
3451,68654.25,5
3452,68588.97,5
3453,68522.82,5
3454,68466.63,5
3455,68413.43,5
3456,68363.94,5
3457,68308.45,5
3458,68262.97,5
3459,68218.97,5
3460,68169.26,5
3461,68116.14,5
3462,68067.06,5
3463,68013.88,5
3464,67962.49,5
3465,67909.87,5
3466,67858.52,5
3467,67761.55,5
3468,69706.47,4
3469,69655.49,5
3470,69602.7,5
3471,69552.44,5
3472,69501.37,5
3473,69450.73,5
3474,69403.22,5
3475,69352.67,5
3476,69300.86,5
3477,69251.84,5
3478,69194.12,5
3479,69140.45,5
3480,69090.37,5
3481,70986.7,5
3482,70945.44,5
3483,70902.34,5
3484,70859.51,5
3485,70818.8,5
3486,70778.21,5
3487,70733.71,5
3488,70687.81,5
3489,70642.28,5
3490,70592.98,5
3491,70541.21,5
3492,70494.22,5
3493,70447.88,5
3494,70373.12,5
3495,70316.34,5
3496,70272.53,5
3497,70226.05,5
3498,72180.59,5
3499,72136.86,5
3500,72090.85,5
3501,72046.01,5
3502,71999.79,5
3503,71950.32,5
3504,71890.46,5
3505,71844.52,5
3506,71797.54,5
3507,71753.55,5
3508,71706.28,5
3509,71656.81,5
3510,71608.27,5
3511,71560.9,5
3512,71515.37,5
3513,71444.69,5
3514,71397.64,5
3515,71350.23,5
3516,73305.25,6
3517,73257.77,6
3518,73209.85,6
3519,73156.89,6
3520,73105.32,6
3521,73051.8,6
3522,75009.08,6
3523,74965.52,6
3524,74919.42,6
3525,74874.73,6
3526,74827.75,6
3527,74778.42,6
3528,74729.41,6
3529,74679.34,6
3530,74631.02,6
3531,74581.44,6
3532,74530.66,6
3533,74483.45,6
3534,74431.24,6
3535,74378.9,6
3536,74328.95,6
3537,74278.8,6
3538,74226.96,6
3539,74174.58,6
3540,74126.5,6
3541,74076.73,6
3542,74024.05,6
3543,73974.83,6
3544,73920.9,6
3545,73871.04,6
3546,73819.48,6
3547,73767.09,6
3548,73717.37,6
3549,73667.55,6
3550,73618.46,6
3551,73569.12,6
3552,73519.74,6
3553,73466.88,6
3554,73418.88,6
3555,73366.95,6
3556,73317.91,6
3557,73265.81,6
3558,73212.48,6
3559,73158.91,6
3560,73088.19,6
3561,73031.91,6
3562,72977.86,6
3563,72922.09,6
3564,72868.38,6
3565,72812.4,6
3566,72758.09,6
3567,72702.82,6
3568,72648.77,6
3569,72593.23,6
3570,72537.33,6
3571,72483.21,6
3572,72424.63,6
3573,72363.97,6
3574,72305.17,6
3575,72247.38,6
3576,72187.76,6
3577,72129.51,6
3578,72069.64,6
3579,72011.05,6
3580,71951.05,6
3581,71891.49,6
3582,71831.3,6
3583,71773.38,6
3584,71713.25,6
3585,71652.79,6
3586,71594.84,6
3587,71533.57,6
3588,71472.45,6
3589,71413.88,6
3590,71354.5,6
3591,71293.51,6
3592,71234.81,6
3593,71174.35,6
3594,71113.28,6
3595,71054.79,6
3596,72994.03,6
3597,72945.9,5
3598,72894.59,5
3599,72846.02,5
3600,74804.9,5
3601,74765.74,5
3602,74726.77,5
3603,74688.55,5
3604,74649.74,5
3605,74612.05,5
3606,74572.75,5
3607,74535.21,5
3608,74497.95,5
3609,74458.14,5
3610,74420.87,5
3611,74380.74,5
3612,74342.66,5
3613,74303.56,5
3614,74266.16,5
3615,74224.2,5
3616,74184.32,5
3617,74145.11,5
3618,74106.5,5
3619,74071.4,5
3620,74036.02,5
3621,73999.32,5
3622,73959.29,5
3623,73918.51,5
3624,73878.02,5
3625,73839.06,5
3626,73800.48,5
3627,73763.32,5
3628,73726.03,5
3629,73685.01,5
3630,73647.37,5
3631,73609.07,5
3632,73569.77,5
3633,73530.01,5
3634,73492.56,5
3635,73454.46,5
3636,73414.78,5
3637,73375.32,5
3638,73335.27,5
3639,73297.37,5
3640,73257.37,5
3641,73220.9,4
3642,73187.03,4
3643,73154.18,4
3644,73121.22,4
3645,73080.66,4
3646,73051.27,3
3647,73023.98,3
3648,72995.42,3
3649,72966.78,3
3650,72937.59,3
3651,72908.73,3
3652,72879.53,3
3653,72850.4,3
3654,72822.23,3
3655,72794.87,3
3656,72766.78,3
3657,72737.4,3
3658,72709.27,3
3659,72682.19,3
3660,72655.02,3
3661,72628.59,3
3662,72601.34,3
3663,72573.88,3
3664,72546.6,3
3665,72520.95,3
3666,72494.63,3
3667,72465.88,3
3668,72437.48,3
3669,72408.76,3
3670,72380.55,3
3671,72353.08,3
3672,72323.29,3
3673,72294.84,3
3674,72267.18,3
3675,72241.37,3
3676,72217.13,3
3677,72192.16,3
3678,72151.38,3
3679,72124,3
3680,72098.7,3
3681,72072.41,3
3682,72047.41,3
3683,72020.12,3
3684,71991.39,4
3685,71959.13,4
3686,71927.73,4
3687,71897.51,4
3688,71865.28,4
3689,71832.65,4
3690,71801.58,4
3691,71770.01,4
3692,71737.09,4
3693,71704.34,4
3694,71671.25,4
3695,71637.34,4
3696,71604.2,4
3697,71571.86,4
3698,71539.38,4
3699,71507.47,4
3700,71475.45,4
3701,71442.44,4
3702,71408.93,4
3703,71376.52,4
3704,71342.71,4
3705,71306.7,4
3706,71273.82,4
3707,71239.64,4
3708,71206.95,4
3709,71175.28,4
3710,71142.8,4
3711,71109.55,4
3712,71077,4
3713,71043.34,4
3714,71011.87,4
3715,70975.08,5
3716,70939.23,6
3717,70900.55,5
3718,70864.3,5
3719,70826.74,5
3720,70791.17,5
3721,70754.26,5
3722,70716.35,5
3723,70678.45,5
3724,70641.01,5
3725,70599.16,5
3726,70557.81,5
3727,70516.89,5
3728,70474.73,5
3729,70432.09,5
3730,70389.26,5
3731,70347.9,5
3732,70307.52,5
3733,70264.89,5
3734,70223.97,5
3735,70184.63,5
3736,70142.59,5
3737,70101.34,5
3738,70059.16,5
3739,70019.01,5
3740,69977.99,5
3741,69938.9,5
3742,69896.25,5
3743,69838.61,5
3744,69792.04,5
3745,69743.23,6
3746,69693.74,6
3747,69641.84,6
3748,69592.57,6
3749,69542.03,6
3750,69492.8,6
3751,69444.6,6
3752,69396.46,6
3753,69345.63,6
3754,69295.59,6
3755,69245.48,6
3756,69193.89,6
3757,69140.93,6
3758,69086.45,5
3759,69040.59,5
3760,68994.59,5
3761,68947.48,5
3762,68900.45,5
3763,68854.01,5
3764,68808.12,5
3765,68769.53,5
3766,68725.16,5
3767,68678.91,5
3768,68633.34,5
3769,68587.43,5
3770,68540.95,5
3771,68496.1,5
3772,68444.5,5
3773,68393.11,5
3774,68340.27,5
3775,68289.71,5
3776,68237.91,5
3777,68188.86,5
3778,68132.25,6
3779,68072.77,6
3780,68013.98,6
3781,69962.2,5
3782,69917.99,5
3783,69871.92,5
3784,69825.18,5
3785,71785.41,4
3786,71753,4
3787,71715.84,5
3788,71676.23,5
3789,71636.23,5
3790,71596.63,5
3791,71555.24,5
3792,71515.68,5
3793,71477.07,5
3794,71438.08,5
3795,71399.48,5
3796,71361.63,5
3797,71318.68,5
3798,71272.45,5
3799,71224.73,5
3800,71180.62,5
3801,71134.85,5
3802,71091.7,5
3803,71046.32,5
3804,70999.28,5
3805,70953.05,5
3806,70906.48,5
3807,70863.1,5
3808,70818.05,5
3809,70774.39,5
3810,70728.64,6
3811,70678.59,6
3812,72632.86,6
3813,72587.66,6
3814,72537.84,6
3815,72495.83,6
3816,72451.59,6
3817,72409.46,6
3818,72368.77,6
3819,72324.55,6
3820,72279.73,6
3821,72235.05,6
3822,72186.04,6
3823,72137.33,6
3824,72090.03,6
3825,72039.63,6
3826,71991.67,6
3827,71943.88,6
3828,71899.25,6
3829,71854.91,5
3830,71808.12,5
3831,71762.79,5
3832,71717.39,5
3833,73678.95,4
3834,73643.55,4
3835,73603.78,4
3836,73565.63,4
3837,73526.45,4
3838,73488.02,4
3839,73448.17,4
3840,73406.98,4
3841,73367.27,4
3842,73327.82,4
3843,73287.56,4
3844,73242.17,5
3845,73198.05,5
3846,73152.99,5
3847,73109.75,5
3848,73061.81,5
3849,73017.62,5
3850,72972.91,5
3851,72931.24,5
3852,72882.64,5
3853,72828.24,6
3854,72770.86,6
3855,72716.51,6
3856,72659.52,6
3857,72602.63,6
3858,74552.59,6
3859,74503.27,6
3860,74450.76,6
3861,74398.2,6
3862,74354.87,6
3863,74307.6,6
3864,74256.77,6
3865,74203.12,6
3866,74151.88,6
3867,74098.54,6
3868,74045.52,6
3869,73989.42,6
3870,73936.04,6
3871,73882.41,6
3872,73825.64,6
3873,75776.5,5
3874,75735.31,5
3875,75688.9,5
3876,75647.67,5
3877,75606.4,5
3878,75564.95,5
3879,75525.81,5
3880,75485.77,5
3881,75445.15,5
3882,75404.13,5
3883,75364.48,5
3884,75322.62,5
3885,75283.13,5
3886,75238.84,5
3887,75197.54,5
3888,75156.59,5
3889,75115.73,5
3890,75074.05,5
3891,75034.7,5
3892,74993.28,5
3893,74953.86,5
3894,74914.68,5
3895,74872.27,5
3896,74832.27,5
3897,74790.02,5
3898,74750.64,5
3899,74708.22,5
3900,74668.04,5
3901,74611.36,5
3902,74571.24,5
3903,74531.61,5
3904,74489.69,5
3905,74450.02,5
3906,74407.56,5
3907,74367.76,5
3908,74326.65,5
3909,74284.29,5
3910,74242.16,5
3911,74203.04,5
3912,74161.61,5
3913,74118.93,5
3914,74075.78,4
3915,74039.27,4
3916,74004.64,4
3917,73968.4,4
3918,73934.39,4
3919,73898.18,4
3920,73863.92,4
3921,73827.24,4
3922,73792.96,4
3923,73757.11,4
3924,73724.09,4
3925,73689.22,4
3926,73654.8,4
3927,73608.16,4
3928,73574.14,4
3929,73537.09,4
3930,73500.39,4
3931,73464.61,4
3932,73427.91,4
3933,73393.2,4
3934,73356.49,4
3935,73321.85,4
3936,73285.44,4
3937,73250.86,4
3938,73214.65,4
3939,73179.25,4
3940,73142.59,4
3941,73108.1,4
3942,73071.17,4
3943,73034.77,4
3944,72999.43,4
3945,72963.71,4
3946,72925.59,4
3947,72891.47,4
3948,72856.71,4
3949,72821.05,4
3950,72784.52,4
3951,72752.38,4
3952,72718.99,4
3953,72686.45,4
3954,72644.95,4
3955,72610.68,4
3956,72573.89,4
3957,72537.34,4
3958,72502.19,4
3959,72467.71,4
3960,72435.24,4
3961,72399.35,4
3962,72365.55,4
3963,72333.11,4
3964,72298.43,4
3965,72265.95,4
3966,72231.31,4
3967,72197.13,5
3968,72157,5
3969,72118.88,5
3970,72078.76,5
3971,72041.59,5
3972,72001.3,5
3973,71963.93,5
3974,71924.27,5
3975,71885.2,5
3976,71845.27,5
3977,71804.98,5
3978,71762.82,5
3979,71720.62,5
3980,71676.72,5
3981,71635.47,5
3982,71595.27,5
3983,71553.66,5
3984,71513.59,5
3985,71471.44,5
3986,71431.49,5
3987,71388.77,5
3988,71348.98,5
3989,71307.77,5
3990,71268.03,5
3991,71227.09,5
3992,71189.89,5
3993,71151.04,5
3994,71111.01,5
3995,71070.86,5
3996,71028.82,5
3997,70984.5,5
3998,70942.92,5
3999,70899.45,5
4000,70863.13,4
4001,70823.2,4
4002,70783.52,4
4003,72750.91,3
4004,72726.66,3
4005,72703.25,3
4006,72678.66,3
4007,72654.3,3
4008,72627.55,4
4009,72598.13,4
4010,72568.73,4
4011,72541.82,3
4012,72517.19,3
4013,72493.84,3
4014,72468.98,3
4015,72444.01,3
4016,72419.91,3
4017,72392.68,3
4018,72367.41,3
4019,72340.37,3
4020,72314.27,3
4021,72283.31,3
4022,72254.05,3
4023,72223.6,3
4024,72194.06,3
4025,72162.59,3
4026,72131.44,3
4027,72100.64,3
4028,72067.9,3
4029,72037.27,3
4030,72011.95,2
4031,71986.63,2
4032,71962.5,2
4033,71936.97,2
4034,71911,2
4035,71884.55,2
4036,71858.84,2
4037,71833.26,2
4038,71809.2,2
4039,71784.85,2
4040,71759.44,2
4041,71733.61,2
4042,71708.05,2
4043,71682.47,2
4044,71655.82,2
4045,71629.92,2
4046,71604.13,2
4047,71579.98,2
4048,71554.79,2
4049,71523.84,3
4050,71492.39,3
4051,71460.77,3
4052,71431.63,3
4053,71401.05,3
4054,71371.89,3
4055,71341.02,3
4056,71309.2,3
4057,71278.45,3
4058,71247.64,3
4059,71214.45,3
4060,71181.9,3
4061,71148.63,3
4062,73121.23,2
4063,73097.19,2
4064,73071.41,2
4065,73046.18,2
4066,73020.34,2
4067,72994.84,2
4068,72968.36,2
4069,74939.16,3
4070,74916.47,3
4071,74891.89,3
4072,74868.58,3
4073,74844.95,3
4074,74820.4,3
4075,74793.12,4
4076,74763.27,4
4077,74734.17,4
4078,74701.49,4
4079,74670.22,4
4080,74635.3,4
4081,74601.59,4
4082,74564.93,4
4083,74530.27,4
4084,74493.65,4
4085,74459.06,4
4086,74422.86,4
4087,74387.18,4
4088,74350.74,4
4089,74315.76,4
4090,74278.91,4
4091,74243.32,4
4092,74208.52,4
4093,74171.34,4
4094,74137.24,4
4095,74101.02,4
4096,74065.46,4
4097,74021.91,4
4098,73985.56,4
4099,73951.23,4
4100,73916.69,4
4101,73880.16,4
4102,73845.97,4
4103,73808.79,4
4104,73768.2,4
4105,73726.8,4
4106,73688.52,4
4107,73646.3,4
4108,73607.88,4
4109,75571.03,4
4110,75536.45,4
4111,75503.59,4
4112,75469.79,4
4113,75437.23,4
4114,75404.77,4
4115,75371.49,4
4116,75336.8,4
4117,75303.48,4
4118,75266.84,4
4119,75232.34,4
4120,75195.51,4
4121,75158.28,5
4122,75116.04,5
4123,75070.4,6
4124,75026.33,6
4125,74984.72,6
4126,74942.94,6
4127,74899.59,6
4128,74858.22,6
4129,74813.08,6
4130,74763.74,6
4131,74711.12,6
4132,74661.21,6
4133,74612.72,6
4134,74562.61,6
4135,74513.24,6
4136,74462.93,6
4137,74410.43,6
4138,74360.23,6
4139,74311.12,6
4140,74262.25,6
4141,74210.25,6
4142,74161.23,6
4143,74111.56,6
4144,74062.16,6
4145,74010.1,6
4146,73960.94,6
4147,73908.75,6
4148,73859.23,6
4149,73805.62,6
4150,73753.95,6
4151,73705.2,6
4152,73653.35,6
4153,73604.26,6
4154,73554.23,6
4155,73505.11,6
4156,73456.57,6
4157,73399.37,6
4158,73342.73,6
4159,73288.48,6
4160,73231.8,6
4161,73176.91,6
4162,73120.46,6
4163,73067.23,6
4164,75014.34,5
4165,74970.77,5
4166,74927.14,5
4167,74882.39,5
4168,74840.68,5
4169,74795.87,5
4170,74751.85,5
4171,74702.25,5
4172,74655.83,5
4173,74606.85,5
4174,74560.79,5
4175,74515.68,5
4176,74467.98,5
4177,74420.07,5
4178,74369.96,5
4179,74316,5
4180,74265.95,5
4181,74211.34,5
4182,74157.05,5
4183,74105.15,5
4184,74055.28,5
4185,74004.34,5
4186,73951.63,5
4187,73900.51,5
4188,73847.5,5
4189,73796.28,5
4190,73743.5,5
4191,73693.23,5
4192,73639.64,5
4193,73586.14,5
4194,73534.54,5
4195,73481.48,5
4196,73434.12,5
4197,73382.63,5
